strategy : Subtree 
runtime : {"algorithm": 21, "total": 12273} 
# ranking start:
bbb/v2,ccc/v2,13,3,Updated version,previous source: v1 / previous target: v1
fff/v2,mmm/v2,13,3,Updated version,previous source: v1 / previous target: v1
bbb/v2,ddd/v2,9,1,Updated version,previous source: v1 / previous target: v1
ccc/v2,hhh/v2,7,1,Updated version,previous source: v1 / previous target: v1
mmm/v2,sss/v1,6,1,Calling new service,
ccc/v2,ggg/v2,3,1,Updated version,previous source: v1 / previous target: v1
hhh/v2,jjj/v1,3,1,Updated source version,previous source: v1
fff/v2,nnn/v1,3,1,Updated source version,previous source: v1
sss/v1,ttt/v1,3,1,Calling new service,
mmm/v1,ppp/v1,3,1,Removed call,
ddd/v2,lll/v1,3,1,Updated source version,previous source: v1
ddd/v2,kkk/v1,3,1,Calling new service,
bbb/v2,ooo/v1,3,1,Calling new service,
hhh/v1,iii/v1,1,1,Removed call,
mmm/v2,nnn/v1,1,1,Calling existing endpoint,
ppp/v1,qqq/v1,1,1,Removed call,
ppp/v1,rrr/v1,1,1,Removed call,
bbb/v1,eee/v1,1,1,Removed call,
aaa/v1,bbb/v2,-1,0,Updated target version,previous target: v1
--------------------------------------------------
strategy : SubtreeWithPenalty 
runtime : {"algorithm": 22, "total": 12274} 
# ranking start:
bbb/v2,fff/v2,8,3,Updated version,previous source: v1 / previous target: v1
bbb/v2,ccc/v2,7,3,Updated version,previous source: v1 / previous target: v1
fff/v2,mmm/v2,6,3,Updated version,previous source: v1 / previous target: v1
ccc/v2,hhh/v2,5,3,Updated version,previous source: v1 / previous target: v1
bbb/v2,ddd/v2,5,3,Updated version,previous source: v1 / previous target: v1
hhh/v2,jjj/v1,3,3,Updated source version,previous source: v1
mmm/v1,ppp/v1,2,3,Removed call,
mmm/v2,sss/v1,1,2,Calling new service,
ccc/v2,ggg/v2,0,2,Updated version,previous source: v1 / previous target: v1
hhh/v1,iii/v1,0,2,Removed call,
fff/v2,nnn/v1,0,2,Updated source version,previous source: v1
mmm/v2,nnn/v1,0,2,Calling existing endpoint,
sss/v1,ttt/v1,0,2,Calling new service,
ppp/v1,qqq/v1,0,2,Removed call,
ppp/v1,rrr/v1,0,2,Removed call,
ddd/v2,lll/v1,0,2,Updated source version,previous source: v1
ddd/v2,kkk/v1,0,2,Calling new service,
bbb/v2,ooo/v1,0,2,Calling new service,
bbb/v1,eee/v1,0,2,Removed call,
aaa/v1,bbb/v2,-1,0,Updated target version,previous target: v1
--------------------------------------------------
strategy : SubtreeWithUncertaintyPropagationAndPenalty 
runtime : {"algorithm": 19, "total": 12271} 
# ranking start:
bbb/v2,fff/v2,19,3,Updated version,previous source: v1 / previous target: v1
bbb/v2,ccc/v2,16,3,Updated version,previous source: v1 / previous target: v1
fff/v2,mmm/v2,13,3,Updated version,previous source: v1 / previous target: v1
bbb/v2,ddd/v2,12,3,Updated version,previous source: v1 / previous target: v1
ccc/v2,hhh/v2,10,1,Updated version,previous source: v1 / previous target: v1
hhh/v2,jjj/v1,6,1,Updated source version,previous source: v1
mmm/v2,sss/v1,6,1,Calling new service,
ccc/v2,ggg/v2,3,1,Updated version,previous source: v1 / previous target: v1
fff/v2,nnn/v1,3,1,Updated source version,previous source: v1
sss/v1,ttt/v1,3,1,Calling new service,
mmm/v1,ppp/v1,3,1,Removed call,
ddd/v2,lll/v1,3,1,Updated source version,previous source: v1
ddd/v2,kkk/v1,3,1,Calling new service,
bbb/v2,ooo/v1,3,1,Calling new service,
hhh/v1,iii/v1,1,1,Removed call,
mmm/v2,nnn/v1,1,1,Calling existing endpoint,
ppp/v1,qqq/v1,1,1,Removed call,
ppp/v1,rrr/v1,1,1,Removed call,
bbb/v1,eee/v1,1,1,Removed call,
aaa/v1,bbb/v2,-1,0,Updated target version,previous target: v1
--------------------------------------------------
strategy : ResponseTimeAnalysis 
runtime : {"algorithm": 121, "total": 12373} 
# ranking start:
hhh/v2,jjj/v1,3,3,Updated source version,previous source: v1
ccc/v2,hhh/v2,2,3,Updated version,previous source: v1 / previous target: v1
bbb/v2,ccc/v2,1,3,Updated version,previous source: v1 / previous target: v1
ddd/v2,kkk/v1,1,3,Calling new service,
bbb/v2,ddd/v2,1,3,Updated version,previous source: v1 / previous target: v1
ccc/v2,ggg/v2,0,3,Updated version,previous source: v1 / previous target: v1
hhh/v1,iii/v1,0,3,Removed call,
fff/v2,nnn/v1,0,3,Updated source version,previous source: v1
mmm/v2,nnn/v1,0,3,Calling existing endpoint,
sss/v1,ttt/v1,0,3,Calling new service,
mmm/v2,sss/v1,0,3,Calling new service,
ppp/v1,qqq/v1,0,3,Removed call,
ppp/v1,rrr/v1,0,3,Removed call,
mmm/v1,ppp/v1,0,3,Removed call,
fff/v2,mmm/v2,0,3,Updated version,previous source: v1 / previous target: v1
bbb/v2,fff/v2,0,3,Updated version,previous source: v1 / previous target: v1
ddd/v2,lll/v1,0,3,Updated source version,previous source: v1
bbb/v2,ooo/v1,0,3,Calling new service,
bbb/v1,eee/v1,0,3,Removed call,
aaa/v1,bbb/v2,-1,0,Updated target version,previous target: v1
--------------------------------------------------
strategy : ResponseTimeAnalysisWithPenalty 
runtime : {"algorithm": 122, "total": 12374} 
# ranking start:
hhh/v2,jjj/v1,9,3,Updated source version,previous source: v1
ccc/v2,hhh/v2,6,3,Updated version,previous source: v1 / previous target: v1
bbb/v2,ccc/v2,3,3,Updated version,previous source: v1 / previous target: v1
ddd/v2,kkk/v1,3,3,Calling new service,
bbb/v2,ddd/v2,3,3,Updated version,previous source: v1 / previous target: v1
ccc/v2,ggg/v2,0,3,Updated version,previous source: v1 / previous target: v1
hhh/v1,iii/v1,0,3,Removed call,
fff/v2,nnn/v1,0,3,Updated source version,previous source: v1
mmm/v2,nnn/v1,0,3,Calling existing endpoint,
sss/v1,ttt/v1,0,3,Calling new service,
mmm/v2,sss/v1,0,3,Calling new service,
ppp/v1,qqq/v1,0,3,Removed call,
ppp/v1,rrr/v1,0,3,Removed call,
mmm/v1,ppp/v1,0,3,Removed call,
fff/v2,mmm/v2,0,3,Updated version,previous source: v1 / previous target: v1
bbb/v2,fff/v2,0,3,Updated version,previous source: v1 / previous target: v1
ddd/v2,lll/v1,0,3,Updated source version,previous source: v1
bbb/v2,ooo/v1,0,3,Calling new service,
bbb/v1,eee/v1,0,3,Removed call,
aaa/v1,bbb/v2,-1,0,Updated target version,previous target: v1
--------------------------------------------------
strategy : ResponseTimeAnalysisWithUncertaintyAndPenalty 
runtime : {"algorithm": 118, "total": 12370} 
# ranking start:
hhh/v2,jjj/v1,12,3,Updated source version,previous source: v1
ccc/v2,hhh/v2,9,1,Updated version,previous source: v1 / previous target: v1
bbb/v2,ccc/v2,6,1,Updated version,previous source: v1 / previous target: v1
ddd/v2,kkk/v1,6,1,Calling new service,
bbb/v2,ddd/v2,6,1,Updated version,previous source: v1 / previous target: v1
ccc/v2,ggg/v2,3,1,Updated version,previous source: v1 / previous target: v1
fff/v2,nnn/v1,3,1,Updated source version,previous source: v1
sss/v1,ttt/v1,3,1,Calling new service,
mmm/v2,sss/v1,3,1,Calling new service,
fff/v2,mmm/v2,3,1,Updated version,previous source: v1 / previous target: v1
bbb/v2,fff/v2,3,1,Updated version,previous source: v1 / previous target: v1
ddd/v2,lll/v1,3,1,Updated source version,previous source: v1
bbb/v2,ooo/v1,3,1,Calling new service,
hhh/v1,iii/v1,1,1,Removed call,
mmm/v2,nnn/v1,1,1,Calling existing endpoint,
ppp/v1,qqq/v1,1,1,Removed call,
ppp/v1,rrr/v1,1,1,Removed call,
mmm/v1,ppp/v1,1,1,Removed call,
bbb/v1,eee/v1,1,1,Removed call,
aaa/v1,bbb/v2,-1,0,Updated target version,previous target: v1
--------------------------------------------------
strategy : HybridWithUncertainty 
runtime : {"algorithm": 118, "total": 12370} 
# ranking start:
bbb/v2,fff/v2,11,3,Updated version,previous source: v1 / previous target: v1
fff/v2,mmm/v2,9,3,Updated version,previous source: v1 / previous target: v1
bbb/v2,ccc/v2,8,3,Updated version,previous source: v1 / previous target: v1
ccc/v2,hhh/v2,7,3,Updated version,previous source: v1 / previous target: v1
hhh/v2,jjj/v1,6,3,Updated source version,previous source: v1
bbb/v2,ddd/v2,6,3,Updated version,previous source: v1 / previous target: v1
mmm/v2,sss/v1,4,3,Calling new service,
ddd/v2,kkk/v1,4,3,Calling new service,
ccc/v2,ggg/v2,3,2,Updated version,previous source: v1 / previous target: v1
fff/v2,nnn/v1,3,2,Updated source version,previous source: v1
sss/v1,ttt/v1,3,2,Calling new service,
mmm/v1,ppp/v1,3,2,Removed call,
ddd/v2,lll/v1,3,2,Updated source version,previous source: v1
bbb/v2,ooo/v1,3,2,Calling new service,
hhh/v1,iii/v1,1,1,Removed call,
mmm/v2,nnn/v1,1,1,Calling existing endpoint,
ppp/v1,qqq/v1,1,1,Removed call,
ppp/v1,rrr/v1,1,1,Removed call,
bbb/v1,eee/v1,1,1,Removed call,
aaa/v1,bbb/v2,-1,0,Updated target version,previous target: v1
--------------------------------------------------
strategy : HybridWithUncertaintyPropagation 
runtime : {"algorithm": 124, "total": 12376} 
# ranking start:
bbb/v2,fff/v2,19,3,Updated version,previous source: v1 / previous target: v1
bbb/v2,ccc/v2,14,3,Updated version,previous source: v1 / previous target: v1
fff/v2,mmm/v2,13,3,Updated version,previous source: v1 / previous target: v1
bbb/v2,ddd/v2,10,1,Updated version,previous source: v1 / previous target: v1
ccc/v2,hhh/v2,9,1,Updated version,previous source: v1 / previous target: v1
hhh/v2,jjj/v1,6,1,Updated source version,previous source: v1
mmm/v2,sss/v1,6,1,Calling new service,
ddd/v2,kkk/v1,4,1,Calling new service,
ccc/v2,ggg/v2,3,1,Updated version,previous source: v1 / previous target: v1
fff/v2,nnn/v1,3,1,Updated source version,previous source: v1
sss/v1,ttt/v1,3,1,Calling new service,
mmm/v1,ppp/v1,3,1,Removed call,
ddd/v2,lll/v1,3,1,Updated source version,previous source: v1
bbb/v2,ooo/v1,3,1,Calling new service,
hhh/v1,iii/v1,1,1,Removed call,
mmm/v2,nnn/v1,1,1,Calling existing endpoint,
ppp/v1,qqq/v1,1,1,Removed call,
ppp/v1,rrr/v1,1,1,Removed call,
bbb/v1,eee/v1,1,1,Removed call,
aaa/v1,bbb/v2,-1,0,Updated target version,previous target: v1
--------------------------------------------------
strategy : HybridWithUncertaintyAndPenalty 
runtime : {"algorithm": 119, "total": 12371} 
# ranking start:
hhh/v2,jjj/v1,12,3,Updated source version,previous source: v1
ccc/v2,hhh/v2,11,3,Updated version,previous source: v1 / previous target: v1
bbb/v2,fff/v2,11,3,Updated version,previous source: v1 / previous target: v1
bbb/v2,ccc/v2,10,1,Updated version,previous source: v1 / previous target: v1
fff/v2,mmm/v2,9,1,Updated version,previous source: v1 / previous target: v1
bbb/v2,ddd/v2,8,1,Updated version,previous source: v1 / previous target: v1
ddd/v2,kkk/v1,6,1,Calling new service,
mmm/v2,sss/v1,4,1,Calling new service,
ccc/v2,ggg/v2,3,1,Updated version,previous source: v1 / previous target: v1
fff/v2,nnn/v1,3,1,Updated source version,previous source: v1
sss/v1,ttt/v1,3,1,Calling new service,
mmm/v1,ppp/v1,3,1,Removed call,
ddd/v2,lll/v1,3,1,Updated source version,previous source: v1
bbb/v2,ooo/v1,3,1,Calling new service,
hhh/v1,iii/v1,1,1,Removed call,
mmm/v2,nnn/v1,1,1,Calling existing endpoint,
ppp/v1,qqq/v1,1,1,Removed call,
ppp/v1,rrr/v1,1,1,Removed call,
bbb/v1,eee/v1,1,1,Removed call,
aaa/v1,bbb/v2,-1,0,Updated target version,previous target: v1
--------------------------------------------------
strategy : HybridWithUncertaintyPropagationAndPenalty 
runtime : {"algorithm": 137, "total": 12389} 
# ranking start:
bbb/v2,fff/v2,19,3,Updated version,previous source: v1 / previous target: v1
bbb/v2,ccc/v2,16,3,Updated version,previous source: v1 / previous target: v1
ccc/v2,hhh/v2,13,3,Updated version,previous source: v1 / previous target: v1
fff/v2,mmm/v2,13,3,Updated version,previous source: v1 / previous target: v1
hhh/v2,jjj/v1,12,3,Updated source version,previous source: v1
bbb/v2,ddd/v2,12,3,Updated version,previous source: v1 / previous target: v1
mmm/v2,sss/v1,6,1,Calling new service,
ddd/v2,kkk/v1,6,1,Calling new service,
ccc/v2,ggg/v2,3,1,Updated version,previous source: v1 / previous target: v1
fff/v2,nnn/v1,3,1,Updated source version,previous source: v1
sss/v1,ttt/v1,3,1,Calling new service,
mmm/v1,ppp/v1,3,1,Removed call,
ddd/v2,lll/v1,3,1,Updated source version,previous source: v1
bbb/v2,ooo/v1,3,1,Calling new service,
hhh/v1,iii/v1,1,1,Removed call,
mmm/v2,nnn/v1,1,1,Calling existing endpoint,
ppp/v1,qqq/v1,1,1,Removed call,
ppp/v1,rrr/v1,1,1,Removed call,
bbb/v1,eee/v1,1,1,Removed call,
aaa/v1,bbb/v2,-1,0,Updated target version,previous target: v1
--------------------------------------------------
